"created_on","provincia","partido","rooms","surface_total","surface_covered","price","currency","title","property_type","operation_type","lat","lon"
"202106","CABA","Comuna 1",1,33,33,42000,"USD","Oportunidad, a reciclar","Departamento","Venta",-34.6125,-58.383333
"202106","CABA","Comuna 1",1,49,45,94000,"USD","Departamento - San Telmo","Departamento","Venta",-34.62189,-58.3783403
"202106","CABA","Comuna 1",1,30,27,85000,"USD","Departamento - San Telmo","Departamento","Venta",-34.6207754,-58.3771777
"202106","CABA","Comuna 4",1,36,36,96000,"USD","Departamento - San Telmo","Departamento","Venta",-34.633413,-58.376743
"202106","CABA","Comuna 11",1,46,41,69900,"USD","Venta 2 amb bajas exp Monte Castro centro 48 m2","Departamento","Venta",-34.6150444,-58.496807
"202106","CABA","Comuna 15",1,38,36,80000,"USD","VENTA MONOAMBIENTE DIVISIBLE VILLA CRESPO","Departamento","Venta",-34.599071,-58.4295503
"202106","CABA","Comuna 12",1,35,31,85000,"USD","Luminoso monoambiente divisible en Villa Urquiza","Departamento","Venta",-34.5712625,-58.489303
"202106","GBA","Vicente López",1,26,26,64900,"USD","Impecable Monoambiente con patio Apto Profesional!! Oportunidad","Departamento","Venta",-34.5237904,-58.4759167
"202106","GBA","Tres de Febrero",1,40,37,54000,"USD","Monoambiente, con vista abierta, Sum y Pileta.","Departamento","Venta",-34.610022,-58.5652413
"202106","GBA","Morón",2,40,31,44000,"USD","Venta duplex 2 ambientes Morón","PH","Venta",-34.6645806,-58.6054047
"202106","CABA","Comuna 9",2,45,42,70000,"USD","EXCELENTE UBICACION SIN EXPENSAS","PH","Venta",-34.6429823,-58.5270605
"202106","GBA","La Plata",2,78,46,45000,"USD","PH de 1 Dormitorio con Patio en Venta, La Plata","PH","Venta",-34.8976251,-57.9544383
"202106","CABA","Comuna 9",2,52,48,90000,"USD","PH - Mataderos - Barrio Naon","PH","Venta",-34.6552246,-58.5133222
"202106","GBA","La Matanza",2,29,29,48000,"USD","Ph 2 ambientes Ramos Mejia","PH","Venta",-34.6635875047,-58.5602080822
"202106","CABA","Comuna 1",2,42,42,69000,"USD","PH - San Cristobal - 2 Amb. con Patio y Balcón","PH","Venta",-34.6207134,-58.388718
"202106","GBA","Lomas de Zamora",2,63,63,73000,"USD","PH interno de 2 amb   escritorio c/patio y terraza.-Actualmente alquilado. Banfield E.","PH","Venta",-34.7481873,-58.3867647
"202106","GBA","Tres de Febrero",2,37,37,60000,"USD","Venta PH 2 amb. Martin coronado","PH","Venta",-34.5815755,-58.5945112
"202106","GBA","Merlo",2,70,70,22000,"USD","Casa 2 Ambientes Vende Libertad Merlo","Casa","Venta",-34.6947307,-58.6976451
"202106","GBA","Tigre",2,36,36,85000,"USD","Casa - Lujan","Casa","Venta",-34.3931831955,-58.6120014793
"202106","GBA","San Vicente",2,95,90,60000,"USD","Casa - B. Domselaar Chico","Casa","Venta",-35.0703033,-58.2767791
"202106","CABA","Comuna 3",2,38,38,72000,"USD","Departamento - Once","Departamento","Venta",-34.6052726,-58.4054566
"202106","GBA","Merlo",2,56,50,85000,"USD","Venta Dpto 2 amb a estrenar  Le jardin (Merlo)","Departamento","Venta",-34.670371,-58.7289498
"202106","GBA","Pilar",2,43,43,65000,"USD","DEPARTAMENTO 2 AMBIENTES A ESTRENAR PILAR CENTRO","Departamento","Venta",-34.458712,-58.919957
"202106","GBA","Pilar",2,80,80,140000,"USD","AYRES LOFT una manera diferente de vivir, ubicación privilegiada en Pilar","Departamento","Venta",-34.4349752,-58.7935024
"202106","GBA","Pilar",2,60,60,99000,"USD","VENTA DEPARTAMENTO PILAR","Departamento","Venta",-34.4468779944,-58.8722248316
"202106","GBA","Pilar",2,60,53,179500,"USD","Venta Departamento 2 amb balcón parrilla cochera fija Vilahaus Pilar","Departamento","Venta",-34.4352369,-58.7944511
"202106","GBA","Tigre",2,87,45,144000,"USD","Departamento - El Sendero","Departamento","Venta",-34.403305,-58.6489989
"202106","GBA","Tigre",2,48,48,100000,"USD","Departamento en venta, Barrio Santa Barbara, Complejo Lagunas","Departamento","Venta",-34.425087,-58.5796585
"202106","GBA","Tigre",2,51,46,105000,"USD","Villa Los Remeros - Departamento Planta Baja dos ambientes en Venta","Departamento","Venta",-34.4061889,-58.6188201
"202106","GBA","Tigre",2,80,80,104000,"USD","VENTA EN POZO DEPTO. 2 AMB TORRE II, PISO 4° COMPLEJO NAUTICO DELTA CHICO, TIGRE","Departamento","Venta",-34.3897124427,-58.6427377143
"202106","GBA","Tigre",2,57,49,145000,"USD","Lindísimo departamento en Venice - Goleras a 500 metros de costa sobre el río Luján.","Departamento","Venta",-34.422077996,-58.5647454179
"202106","GBA","Tigre",2,54,45,160000,"USD","Departamento - Qbay Yacht","Departamento","Venta",-34.3901326,-58.6447451
"202106","GBA","Tigre",2,85,75,168000,"USD","Venta de Departamento 2 ambientes con vista al lago en Portezuelo Nordelta","Departamento","Venta",-34.4071821,-58.6507491
"202106","GBA","Tigre",2,66,54,209000,"USD","depto 2 amb+cochera venta YOO 3 by ACQUA Nordelta","Departamento","Venta",-34.4031758449,-58.6485655193
"202106","GBA","Tigre",2,125,60,145000,"USD","OPORTUNIDAD DEPTO 2 AMB AL LAGO-TERRAZA PROPIA","Departamento","Venta",-34.3955786155,-58.7078475952
"202106","CABA","Comuna 3",2,47,43,113000,"USD","Depto 2 ambientes - Amenities","Departamento","Venta",-34.6034170984,-58.4091258837
"202106","GBA","Ezeiza",2,36,36,40000,"USD","Departamento - Tristan Suarez","Departamento","Venta",-34.8965459,-58.5703416
"202106","CABA","Comuna 7",2,49,43,125000,"USD","DEPARTAMENTO 2 AMBIENTES CON COCHERA","Departamento","Venta",-34.6242925,-58.4594881
"202106","CABA","Comuna 11",2,47,45,132000,"USD","Av. Gaona 2916  7° B","Departamento","Venta",-34.6162748,-58.4653596
"202106","GBA","Lanús",2,50,50,50000,"USD","NEGOCION EN LANÚS OESTE - VENTA URGENTE X VIAJE - PLAUL 500","Departamento","Venta",-34.6797742,-58.3950576
"202106","GBA","Morón",2,36,35,57000,"USD","Departamento - Moron Sur","Departamento","Venta",-34.6530607618,-58.611301746
"202106","CABA","Comuna 13",2,55,45,110000,"USD","Departamento Nuñez 2 ambientes sin expensas Planta baja 2 Patios(Bº River)","Departamento","Venta",-34.5504434,-58.4511226
"202106","CABA","Comuna 13",2,61,50,144000,"USD","POZO OBRA  2 AMBIENTES - COCHERA OPCIONAL - NUÑEZ","Departamento","Venta",-34.542736,-58.468587
"202106","CABA","Comuna 14",2,49,42,180000,"USD","Dos ambientes con cochera a estrenar en Palermo! Edificio con Amenities!","Departamento","Venta",-34.5965687,-58.4214252
"202106","CABA","Comuna 15",2,34,34,63000,"USD","Venta: 2 ambientes super luminoso!!","Departamento","Venta",-34.5978808895,-58.4283247415
"202106","CABA","Comuna 14",2,49,42,160000,"USD","2 ambientes a estrenar en Palermo! Edificio con Amenities!","Departamento","Venta",-34.5965687,-58.4214252
"202106","CABA","Comuna 14",2,49,42,180000,"USD","2 ambientes con cochera a estrenar en Palermo! Edificio con Amenities!","Departamento","Venta",-34.5965687,-58.4214252
"202106","CABA","Comuna 5",2,34,34,65000,"USD","Departamento - Almagro","Departamento","Venta",-34.6040447,-58.4289468
"202106","CABA","Comuna 5",2,31,28,69000,"USD","VENTA 2 AMBIENTES BALCON AL FRENTE ALMAGRO","Departamento","Venta",-34.6000187,-58.4188294
"202106","CABA","Comuna 12",2,38,38,110000,"USD","Departamento en Venta 2 ambientes . Piso alto. Vista Abierta. Todo Luz. Coghlan","Departamento","Venta",-34.5674374,-58.4728136
"202106","CABA","Comuna 12",2,46,42,119900,"USD","Dos Ambientes a Estrenar con Balcón en Coghlan","Departamento","Venta",-34.5679882,-58.4768372
"202106","CABA","Comuna 12",2,43,38,115000,"USD","DEPARTAMENTO EN VENTA DE 2 AMBIENTES CON BALCON . COGHLAN","Departamento","Venta",-34.5674374,-58.4728136
"202106","GBA","Escobar",2,43,43,105000,"USD","DEPARTAMENTO VENTA ESCOBAR CON RENTA - COCHERA CUB","Departamento","Venta",-34.348699,-58.791402
"202106","CABA","Comuna 14",2,62,51,150000,"USD","2 Ambientes en Venta, con balcón y cochera-Cañitas","Departamento","Venta",-34.5667927,-58.4334043
"202106","CABA","Comuna 14",2,49,45,89000,"USD","Departamento - Palermo Chico","Departamento","Venta",-34.5833891,-58.4009758
"202106","CABA","Comuna 14",2,50,45,130000,"USD","Departamento - Palermo","Departamento","Venta",-34.5885963,-58.4218488
"202106","CABA","Comuna 2",2,54,49,160000,"USD","Venta departamento dos ambientes","Departamento","Venta",-34.5858663,-58.4063337
"202106","CABA","Comuna 13",2,66,54,208000,"USD","DEPARTAMENTO VENTA 2 AMBIENTES PALERMO COCHERA","Departamento","Venta",-34.5822681,-58.4429972
"202106","CABA","Comuna 13",2,60,36,109000,"USD","Amplio departamento  2 amb. Las Cañitas con Patio. Listo para habitar.","Departamento","Venta",-34.5637612,-58.4410758
"202106","CABA","Comuna 14",2,42,36,130000,"USD","VENTA DEPARTAMENTO 2 AMBIENTES EN CAÑITAS","Departamento","Venta",-34.564281,-58.441467
"202106","CABA","Comuna 14",2,36,36,85000,"USD","Muy lindo departamento de 2 ambientes en venta a 5 cuadras del Alto Palermo","Departamento","Venta",-34.5910174,-58.4163398
"202106","CABA","Comuna 14",2,42,40,160000,"USD","Ambiente divisible al frente  piso alto, muy luminoso. Ubicación Premium!","Departamento","Venta",-34.5825356,-58.4082631
"202106","CABA","Comuna 14",2,49,44,110000,"USD","OPORTUNIDAD 2 AMB - CON BALCON!!!","Departamento","Venta",-34.5825562,-58.4231096
"202106","CABA","Comuna 14",2,42,38,80000,"USD","VENTA DEPARTAMENTO 2 AMBIENTES EN PALERMO","Departamento","Venta",-34.5774,-58.4333
"202106","CABA","Comuna 14",2,47,47,195000,"USD","Edificio Soul Soho | 2 Ambientes","Departamento","Venta",-34.5827627,-58.4234408
"202106","CABA","Comuna 14",2,48,48,110000,"USD","PARAGUAY AL 3500 - BALCON T/SOL GRAN LIVING - Palermo","Departamento","Venta",-34.5919228,-58.4148331
"202106","CABA","Comuna 14",2,32,32,82000,"USD","VENTA DEPTO 2 AMB PALERMO FTE. A PARQUE LAS HERAS","Departamento","Venta",-34.5848706665,-58.4108734131
"202106","CABA","Comuna 14",2,37,37,79000,"USD","Departamento - Palermo","Departamento","Venta",-34.5784696,-58.423485
"202106","CABA","Comuna 14",2,47,47,118000,"USD","Para Reciclar Depto de 2amb. con Dep. de Servicio en Palermo!","Departamento","Venta",-34.5770731,-58.4361316
"202106","GBA","Quilmes",2,50,47,105000,"USD","HERMOSO DEPTO. 2 AMB. EN QUILMES CENTRO","Departamento","Venta",-34.7244227742,-58.2538677377
"202106","CABA","Comuna 12",2,38,38,110000,"USD","Departamento en Venta 2 ambientes . Piso alto. Vista Abierta. Todo Luz. Belgrano R.","Departamento","Venta",-34.5674374,-58.4728136
"202106","CABA","Comuna 13",2,60,51,174900,"USD","VENTA DEPARTAMENTO 2 AMBIENTES BALCON BELGRANO 2 P","Departamento","Venta",-34.554356,-58.458076
"202106","CABA","Comuna 13",2,43,37,95000,"USD","Ugarte 1992 - Belgrano - Capital Federal.","Departamento","Venta",-34.5544055,-58.4575481
"202106","CABA","Comuna 13",2,125,102,360000,"USD","VENTA TRIPLEX BELGRANO C/TERRAZA Y COCHERA PILETA","Departamento","Venta",-34.562898,-58.447483
"202106","CABA","Comuna 13",2,46,46,120000,"USD","Departamento con excelente ubicación!","Departamento","Venta",-34.55691,-58.4613133
"202106","CABA","Comuna 12",2,43,38,115000,"USD","DEPARTAMENTO DE 2 AMBIENTES EN VENTA BELGRANO R CON BALCON","Departamento","Venta",-34.5674374,-58.4728136
"202106","CABA","Comuna 13",2,52,35,119500,"USD","Venta departamento dos ambientes c/ balcon terraza en Belgrano.","Departamento","Venta",-34.5624645,-58.461999
"202106","CABA","Comuna 13",2,35,32,85000,"USD","Departamento - Belgrano","Departamento","Venta",-34.5619851,-58.4674432
"202106","CABA","Comuna 10",2,49,45,100000,"USD","VENTA DEPARTAMENTO 2 AMBIENTES A ESTRENAR CON FINANCIACION -MONTE CASTRO-","Departamento","Venta",-34.6200762,-58.504097
"202106","GBA","La Plata",2,45,45,60000,"USD","Departamento en venta 1 dormitorio 45mts2  - La Plata","Departamento","Venta",-34.9064182671,-57.9483085703
"202106","GBA","La Plata",2,40,40,39500,"USD","DEPARTAMENTO EN VENTA EN LA PLATA","Departamento","Venta",-34.9372921,-57.9391544
"202106","GBA","La Plata",2,37,37,35000,"USD","Calle 61 e/ 5 y 6  - Oportunidad","Departamento","Venta",-34.9205047236,-57.939026437
"202106","GBA","La Plata",2,61,42,59000,"USD","DEPARTAMENTO.1 DORMITORIO.VENTA.LA PLATA.CON PATIO","Departamento","Venta",-34.9149507934,-57.9390728474
"202106","CABA","Comuna 11",2,44,41,85500,"USD","Departamentos 2 ambientes a Estrenar","Departamento","Venta",-34.604529,-58.4675689
"202106","CABA","Comuna 2",2,38,38,58000,"USD","DEPARTAMENTO BALVANERA RECOLETA FACULTADES VENTA 2 AMBIENTES","Departamento","Venta",-34.6013911,-58.3984111
"202106","CABA","Comuna 2",2,43,43,89900,"USD","DEPARTAMENTO 2 AMBIENTES RECOLETA LUMINOSO OPORTUN","Departamento","Venta",-34.5972377,-58.4078482
"202106","CABA","Comuna 2",2,35,35,79000,"USD","Venta dos ambientes!! Recoleta","Departamento","Venta",-34.5921137,-58.3941469
"202106","CABA","Comuna 2",2,48,48,125000,"USD","VENTA Departamento - Juncal y Montevideo-  Recoleta","Departamento","Venta",-34.5942818,-58.3901118
"202106","CABA","Comuna 14",2,40,36,128000,"USD","2 Ambientes en Piso Alto. UNICO POR SU VISTA-Barrio Norte/REcoleta","Departamento","Venta",-34.5926063,-58.4122086
"202106","CABA","Comuna 2",2,46,42,133000,"USD","Venta Departamento 2 ambientes en Recoleta","Departamento","Venta",-34.5922021,-58.3925599
"202106","CABA","Comuna 12",2,37,37,90000,"USD","Departamento - Saavedra","Departamento","Venta",-34.556979,-58.4811459
"202106","CABA","Comuna 12",2,83,43,136590,"USD","Emprendimiento de 1,2,3 y 4 amb. - Saavedra - APTO BLANQUEO - Cochera - Piscina - Metrobus - Parque Saavedra","Departamento","Venta",-34.5486749,-58.475885
"202106","CABA","Comuna 3",2,38,36,115000,"USD","Departamento - Saavedra","Departamento","Venta",-34.6117435,-58.4031291
"202106","CABA","Comuna 3",2,35,33,64700,"USD","BALVANERA,2ambt, frente,balcn,MB estado y ubic,subte H","Departamento","Venta",-34.6161803,-58.4057455
"202106","CABA","Comuna 3",2,37,36,69000,"USD","VENTA 2 AMBIENTES BALVANERA FAC. MEDICINA","Departamento","Venta",-34.6022383,-58.3974731
"202106","CABA","Comuna 3",2,38,36,70000,"USD","Departamento Venta Balvanera 2 ambientes","Departamento","Venta",-34.6159275322,-58.4056699276
"202106","CABA","Comuna 6",2,85,44,139000,"USD","Rivadavia al 4600 - Departamento 2 ambientes c/patio - En venta - Caballito - P.Rivadavia","Departamento","Venta",-34.6163192,-58.4317036
"202106","CABA","Comuna 6",2,56,50,129000,"USD","A ESTRENAR!! DOS AMBIENTES PISO ALTO VISTA ABIERTA, MUY LUMINOSO EN CABALLITO","Departamento","Venta",-34.629741,-58.4462579
"202106","CABA","Comuna 6",2,45,45,125000,"USD","Departamento excepcional!!! Muy espacioso y en la mejor zona de Bs.As","Departamento","Venta",-34.62364,-58.448412
"202106","CABA","Comuna 6",2,44,44,125000,"USD","DEPARTAMENTO 2 AMBIENTES AMENITIES EN CABALLITO","Departamento","Venta",-34.624851,-58.434546
"202106","CABA","Comuna 6",2,56,40,160000,"USD","Venta departamento 2 amb Caballito. LEER DESCR.","Departamento","Venta",-34.6250482,-58.4540571
"202106","CABA","Comuna 6",2,51,46,87000,"USD","J. B. Ambrosetti 200  - 2 Ambientes c/ Balcón - Caballito","Departamento","Venta",-34.6155362,-58.4361749
"202106","CABA","Comuna 6",2,47,40,62000,"USD","Departamento - Caballito","Departamento","Venta",-34.6226918,-58.4317097
"202106","CABA","Comuna 15",2,47,41,149900,"USD","¡2 ambientes súper canchero!","Departamento","Venta",-34.5829336,-58.4514013
"202106","GBA","Avellaneda",2,45,40,84000,"USD","DEPARTAMENTO 2 AMBIENTES - AVELLANEDA - PILETA","Departamento","Venta",-34.7001537,-58.3217382
"202106","GBA","Ituzaingó",2,46,46,80000,"USD","Departamento 2 Ambientes Venta Ituzaingó","Departamento","Venta",-34.6549608,-58.6645892
"202106","GBA","Ituzaingó",2,40,40,49000,"USD","Departamento - Ituzaingó","Departamento","Venta",-34.6533842,-58.6749507
"202106","GBA","Ituzaingó",2,53,51,130000,"USD","Departamento - Ituzaingó Norte","Departamento","Venta",-34.6572122,-58.6636133
"202106","GBA","La Matanza",2,54,40,75000,"USD","Departamento - Ramos Mejia Sur","Departamento","Venta",-34.6487801,-58.5717763
"202106","GBA","La Matanza",2,38,36,55000,"USD","VENTA  DEPARTAMENTO 2 AMBIENTES RAMOS MEJÍA","Departamento","Venta",-34.6582043675,-58.5535883904
"202106","CABA","Comuna 9",2,40,36,93000,"USD","Villa Luro Dpto. de 2 Amb. Hermoso!","Departamento","Venta",-34.6384369,-58.5117739
"202106","CABA","Comuna 9",2,33,31,85000,"USD","Departamento 2 ambientes- Villa Luro","Departamento","Venta",-34.6383945,-58.5070766
"202106","CABA","Comuna 15",2,56,30,107000,"USD","Dos ambientes con patio en parque chas 56M2","Departamento","Venta",-34.5865012,-58.4772018
"202106","CABA","Comuna 2",2,75,54,139000,"USD","VENTA- DOS AMBIENTES AMPLIOS C/ PATIO- EN RECOLETA","Departamento","Venta",-34.5926756,-58.4107496
"202106","CABA","Comuna 2",2,34,34,65000,"USD","Departamento - Barrio Norte","Departamento","Venta",-34.5966221,-58.4025689
"202106","CABA","Comuna 14",2,32,32,80000,"USD","Departamento - Barrio Norte","Departamento","Venta",-34.5911269,-58.4161222
"202106","CABA","Comuna 2",2,53,53,105000,"USD","ECUADOR Y SANTA FE - 2 BAULERAS - Barrio Norte","Departamento","Venta",-34.5948246,-58.404093
"202106","CABA","Comuna 2",2,29,29,77000,"USD","Departamento - Barrio Norte","Departamento","Venta",-34.5998864,-58.398919
"202106","GBA","San Fernando",2,66,56,102471,"USD","Lencke Vende - A estrenar, 2 ambientes mas escritorio","Departamento","Venta",-34.4550112079,-58.5610814022
"202106","GBA","San Fernando",2,62,52,92233,"USD","Lencke Vende - A estrenar, amplio depto 2 ambientes","Departamento","Venta",-34.4550642879,-58.5610599445
"202106","GBA","San Fernando",2,62,52,97658,"USD","Lencke Vende - A estrenar, amplio depto 2 ambientes","Departamento","Venta",-34.4550289012,-58.5610384868
"202106","GBA","San Fernando",2,67,57,114146,"USD","Lencke Vende - A estrenar, amplio 2 ambientes mas escritorio","Departamento","Venta",-34.4550289012,-58.5611886906
"202106","GBA","San Fernando",2,66,56,107822,"USD","Lencke Vende - A estrenar, amplio depto 2 ambientes y escritorio, financiacion s/interes","Departamento","Venta",-34.4550642879,-58.5610599445
"202106","GBA","San Fernando",2,67,57,108201,"USD","Lencke Vende - A estrenar, amplio 2 ambientes mas escritorio","Departamento","Venta",-34.4550465946,-58.5612316059
"202106","GBA","San Fernando",2,72,63,150000,"USD","Departamento - S.Fer.-Vias/Centro","Departamento","Venta",-34.4469745,-58.551298
"202106","GBA","San Fernando",2,66,56,97388,"USD","Lencke Vende - A estrenar, amplio depto 2 ambientes mas escritorio","Departamento","Venta",-34.4549829658,-58.561092131
"202106","GBA","San Fernando",2,63,54,107379,"USD","Lencke Vende - A estrenar, amplio departamento 2 ambientes","Departamento","Venta",-34.4550079302,-58.561129682
"202106","GBA","San Fernando",2,66,56,107681,"USD","Lencke Vende - A estrenar, 2 ambientes mas escritorio, terraza con parrillas","Departamento","Venta",-34.4550005066,-58.561092131
"202106","CABA","Comuna 1",2,37,37,77000,"USD","Departamento - San Nicolas","Departamento","Venta",-34.6009319,-58.3730591
"202106","CABA","Comuna 1",2,34,34,46900,"USD","VENTA DEPARTAMENTO 2 AMBIENTES MICROCENTRO OPORTUN","Departamento","Venta",-34.6024845,-58.3773438
"202106","CABA","Comuna 1",2,34,34,65000,"USD","VENTA DEPARTAMENTO 2 AMBIENTES SAN NICOLAS","Departamento","Venta",-34.6060983,-58.3827592
"202106","CABA","Comuna 15",2,54,54,119000,"USD","Venta - Dos ambientes - Villa Crespo","Departamento","Venta",-34.5991098,-58.4335484
"202106","CABA","Comuna 15",2,47,47,89000,"USD","Villa Crespo Departamento de 2 ambientes contrafrente primer piso","Departamento","Venta",-34.5983141,-58.4422789
